case_id,geometry,kn,surface_id,s_over_Lw,x_m,y_m,records,cp_dsmc,cp_dsmc_sem,cp_s3,cp_full_control,cf_dsmc,cf_dsmc_sem,cf_s3,cf_full_control,cp_independent,cp_independent_sem,cf_independent,cf_independent_sem
ISO_Ma6_Kn0p1,ISO,0.1,993,0.2083333333333334,0.2241665,0.0125,5845,0.4282208474718516,0.007504469911480346,0.42694864870162996,0.42846293919005934,-0.013919356915074815,0.0017774134699872198,-0.011893899272714625,-0.014065323607907914,,,,
ISO_Ma6_Kn0p1,ISO,0.1,994,0.22500000000000006,0.2245,0.0135,5878,0.4312220642323683,0.005993825801945084,0.43367058355632615,0.43147808115184605,-0.013619928688102356,0.004020568808262933,-0.011275316239877839,-0.013348370859383752,,,,
ISO_Ma6_Kn0p1,ISO,0.1,995,0.24166666666666672,0.22483350000000002,0.014499999999999999,5915,0.4438576669008668,0.0034419345103715326,0.44474030512639456,0.4441086218041736,-0.012911339439556085,0.004832257326904706,-0.013781231265693892,-0.013061478429213033,,,,
ISO_Ma6_Kn0p1,ISO,0.1,996,0.2583333333333334,0.2251665,0.0155,5923,0.45390032677040876,0.011000023471313729,0.45263195270945805,0.45415741305500135,-0.009357289581652457,0.0032212588497162833,-0.005684255185353661,-0.009508538691374576,,,,
ISO_Ma6_Kn0p1,ISO,0.1,997,0.2750000000000001,0.2255,0.0165,6047,0.45736369206371474,0.005050816078672979,0.45707672658889137,0.4576288596976895,-0.00606024169573446,0.002461649172991756,-0.006354593503477483,-0.005768963055227171,,,,
ISO_Ma6_Kn0p1,ISO,0.1,998,0.29166666666666674,0.22583350000000002,0.0175,6103,0.4681756221714205,0.012270407851025372,0.4695518970323393,0.46844222928647683,-0.0021592422990367997,0.004967992703585564,-0.0027836528905976943,-0.002310934190757755,,,,
ISO_Ma6_Kn0p1,ISO,0.1,999,0.3083333333333334,0.2261665,0.0185,6185,0.47979457136651893,0.0077667368724031165,0.47749128762424375,0.48006825561632943,-0.00025086050337120387,0.004632807112066264,-0.0013823097784975375,-0.00040501560379289605,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1000,0.3250000000000001,0.2265,0.0195,5980,0.4637128286077606,0.00785462959551721,0.4638843170537834,0.4639773990851411,0.0014236085740297476,0.0034300394550538403,0.002342591687295476,0.0017226950249539332,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1001,0.3416666666666668,0.22683350000000002,0.0205,6348,0.5139752381088355,0.009917221233892133,0.5119338647383315,0.5142673451214823,-0.0007284656313173311,0.0034893436786530446,-0.0029837960393268733,-0.0008931405467999451,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1002,0.35833333333333345,0.2271665,0.0215,6321,0.5094688317970377,0.009191686272774622,0.5086728201400393,0.5097610219414686,0.007801660691006146,0.0026619953702937704,0.008198812620708028,0.007642896651338717,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1003,0.3750000000000001,0.2275,0.0225,6261,0.5180847317632101,0.008267505937859835,0.5181117335492664,0.5183764524267177,0.003922935683157771,0.00521296095133647,0.003848780010039625,0.004255978451388568,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1004,0.39166666666666683,0.22783350000000002,0.0235,6472,0.5294258787474804,0.008917584473533463,0.5310391036193648,0.5297347999571241,0.028896184680966365,0.003999716405067026,0.024217976692164776,0.02874270193003815,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1005,0.4083333333333335,0.2281665,0.0245,6484,0.5355107733469259,0.008557551632915838,0.5364646412223564,0.5358244550675273,0.03365824738726233,0.00456204259600171,0.029318843279064942,0.03350544937460464,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1006,0.42500000000000016,0.2285,0.025500000000000002,6483,0.5538065044376274,0.006684055377243105,0.5516495127458136,0.5540943323312723,0.042415381258825796,0.002254420894142795,0.03798779776124823,0.042790401522245544,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1007,0.4416666666666669,0.22883350000000002,0.0265,6640,0.5626525624359899,0.004175961434040805,0.5647472196497584,0.5629874018322752,0.05565772657388374,0.00449175521618636,0.05434170626752173,0.05550851563360545,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1008,0.45833333333333354,0.2291665,0.0275,6270,0.5589245887044019,0.012530205351907372,0.5595870698641014,0.5592576191910066,0.05684904280808708,0.003047512275740094,0.059049655384929824,0.05670156759268592,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1009,0.4750000000000002,0.2295,0.0285,6318,0.5748989488143835,0.008051828989888878,0.576702976251191,0.575164876065707,0.09704487584508295,0.003567218294063612,0.09593983224985123,0.09746171666254053,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1010,0.49166666666666686,0.22983350000000002,0.0295,5883,0.5594666328598303,0.014932163248549742,0.5612260316772717,0.5598134286916467,0.10193845937141977,0.0059735413325069375,0.09929825859465542,0.10181494197341039,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1011,0.5083333333333336,0.2301665,0.0295,121,-0.02541302556594292,0.0009127420344364878,-0.025443448335487617,-0.025409661378379727,0.0028262541252310315,0.0005943329058650504,0.003035016505033361,0.002830135172895977,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1012,0.5250000000000002,0.2305,0.0285,109,-0.02579648424030621,0.0006710240339464343,-0.025905546112305788,-0.025790615337960916,0.003096066597070167,0.000601734453574603,0.0033012728950577094,0.0030932029638449246,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1013,0.541666666666667,0.23083350000000002,0.0275,140,-0.02345606658294184,0.0007319394143751828,-0.023506991356564592,-0.023451240939372654,0.0014426073128671834,0.000429122576211014,0.0012258917869452184,0.0014463372011762475,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1014,0.5583333333333337,0.2311665,0.0265,118,-0.02455862617536319,0.0011265582440727283,-0.024609179704324993,-0.02455448842569237,0.0017686640674184802,0.0005009080902979014,0.0013786969576687542,0.0017722359623554966,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1015,0.5750000000000003,0.2315,0.025500000000000002,121,-0.025131169934993723,0.0008328841866575339,-0.024963547348437604,-0.025125438990688847,0.0022756717207984313,0.0010196349828584558,0.001982509032572495,0.0022719745597690943,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1016,0.591666666666667,0.23183350000000003,0.0245,136,-0.02368664608286602,0.0007950838396422404,-0.023740527234649186,-0.023682124031527647,0.002057837238026746,0.0002995806875597311,0.0019568694346278528,0.0020618247340741256,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1017,0.6083333333333337,0.2321665,0.0235,136,-0.023647695134360984,0.00018437441711665245,-0.02384988738311561,-0.023642655599501215,0.0004053558907431565,0.0007038153065880397,0.0005921785331164372,0.0004084734715754638,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1018,0.6250000000000003,0.2325,0.0225,141,-0.022652862694777134,0.0014602333100001412,-0.02293165296521118,-0.02264633782073705,0.0014000510829055772,0.0006669409316261536,0.0017069033094270609,0.0013943980586646658,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1019,0.641666666666667,0.23283350000000003,0.0215,144,-0.02301269352147276,0.001248236269722701,-0.023434025226760684,-0.023007777884511575,0.0019146760682709051,0.0006604870235767031,0.001052518623965457,0.0019187916840700133,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1020,0.6583333333333337,0.2331665,0.0205,165,-0.021099175034579153,0.0012980817723082733,-0.0212260964191089,-0.021092798393258033,0.00047473742270511866,0.000426524059995424,0.00031053433596617627,0.000478657415922745,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1021,0.6750000000000004,0.2335,0.0195,164,-0.021373469900872168,0.0012391143470011844,-0.021405046214588518,-0.02136719840808568,-0.00016095728821998896,0.0006195943258929132,0.0005564188971680789,-0.0001682092126146579,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1022,0.6916666666666671,0.23383350000000003,0.0185,198,-0.01869334924981834,0.0011132680778111331,-0.018769304441606106,-0.01868560431591592,0.00015227697664689337,0.0004915472547660115,0.0005550124580936795,0.00015674543900674143,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1023,0.7083333333333337,0.2341665,0.0175,183,-0.02012456571635875,0.0010608778619239803,-0.020234007238812416,-0.020117581849370934,0.00018007555824966207,0.0004568136958242088,0.0007331986569625619,0.00018413318385854293,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1024,0.7250000000000004,0.2345,0.0165,203,-0.01865702606101204,0.0015371657641567588,-0.018702682795670368,-0.01864820194017892,0.0016749297269206347,0.000476582377348588,0.0007635149936370798,0.0016670272751867353,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1025,0.7416666666666671,0.23483349999999997,0.0155,220,-0.017854811705788273,0.0007404483237947945,-0.01721062342801228,-0.017846652518749912,0.00030213266064784474,0.0008675074769168486,0.0009046516045352907,0.0003069328967985329,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1026,0.7583333333333337,0.2351665,0.014499999999999999,228,-0.014887627548566429,0.0018469105778624066,-0.01543419716013654,-0.014877646719907397,-0.0004891469268724321,0.0008165169764560463,0.00028583344241409883,-0.00048387543312318585,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1027,0.7750000000000005,0.2355,0.0135,202,-0.01851912548334937,0.0017219215987150135,-0.018457215129860486,-0.01851136756585837,-0.000231926953009176,0.0005952345594536443,-0.00015133954727970876,-0.00024093211167428534,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1028,0.7916666666666672,0.23583349999999997,0.0125,213,-0.0177572950669266,0.0009216513401249647,-0.01765760329812744,-0.017749166770531177,0.000580268004298553,0.0011981578694699954,0.0012345711460604665,0.0005852473354420495,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1029,0.8083333333333338,0.2361665,0.0115,233,-0.016394913443707748,0.0012118716330594599,-0.016482346115876928,-0.016386091431992284,0.0006536482658750418,0.0006802274806186068,0.0006272491348574893,0.0006590780702878055,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1030,0.8250000000000005,0.2365,0.010499999999999999,251,-0.01438346418009199,0.0016191000248309032,-0.014605491230705935,-0.014373296024143306,8.483705105939902e-05,0.0006810158962075423,7.467018135761774e-05,7.351948709618035e-05,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1031,0.8416666666666671,0.23683349999999997,0.0095,288,-0.012115157819564747,0.0015890625004234351,-0.011859641257725491,-0.01210391507212592,0.00019815688612618911,0.0008568678928951113,0.000577334632290337,0.00020462835245624867,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1032,0.8583333333333338,0.2371665,0.0085,287,-0.012181324588882577,0.0013485643766778341,-0.012374764475590053,-0.012170637026708125,0.0019881708815518984,0.0009016678457009344,0.001965312259463516,0.0019955731296724395,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1033,0.8750000000000006,0.2375,0.0075,308,-0.010321497426377255,0.0004086793600633872,-0.010258641863398676,-0.010309486549687035,-0.0003965278808368204,0.0006525401249138778,-0.0009558279240025653,-0.00041053980739422913,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1034,0.8916666666666672,0.23783349999999998,0.006500000000000001,305,-0.010144920770470921,0.0009322351148088639,-0.010332117670122777,-0.01013224737711001,-0.0008620378032582107,0.0008017988257986742,-0.00019673455300235135,-0.00085554161371416,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1035,0.9083333333333339,0.2381665,0.0055,314,-0.008661537593258642,0.001244836186805421,-0.00909412273090646,-0.008649027140658603,0.0020589614472735483,0.0011677863963270268,0.0021159530268684283,0.0020674602894751085,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1036,0.9250000000000006,0.2385,0.0045000000000000005,312,-0.008514317081267,0.0014209513950199407,-0.00928207565044074,-0.008500846208222576,0.0004446828386805159,0.0002511905759862615,0.0005591185982627932,0.0004300337388675267,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1037,0.9416666666666672,0.23883349999999998,0.0035,318,-0.010236141047878738,0.0015330353813287536,-0.009939418081340403,-0.010224090423741937,0.000931952469542931,0.0008454924590452277,0.0004925251033770138,0.0009393768955319931,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1038,0.9583333333333339,0.2391665,0.0025,349,-0.007253322270189969,0.0007896158648500101,-0.007277133548062869,-0.0072395964564487564,0.0006406252656030419,0.0007212206712417596,0.0008767574592099155,0.0006487913721804257,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1039,0.9750000000000005,0.2395,0.0015,331,-0.009242246832120373,0.0017203895361993006,-0.009569718043157704,-0.00922897752889236,0.0007010078131239903,0.0006080473882561111,0.0010958236224715965,0.0006869333091330942,,,,
ISO_Ma6_Kn0p1,ISO,0.1,1040,0.991666666666667,0.23983349999999998,0.0005,361,-0.006703728344915715,0.0018002999350403728,-0.006889090863725663,-0.0066899562086423,0.0012500313037709496,0.0014089146916282788,0.001156552745438944,0.0012586864510745707,,,,
ISO_Ma6_Kn0p8,ISO,0.8,981,0.008333333333333333,0.2201665,0.0005,10217,0.6312678760421322,0.010067188319394077,0.6314658851119834,0.6316110365727383,-0.0373754240877119,0.0025733747016824502,-0.041127857317214175,-0.037594862505959975,,,,
ISO_Ma6_Kn0p8,ISO,0.8,982,0.025,0.2205,0.0015,9768,0.6252204370969698,0.0047097919568239695,0.6268902926260841,0.6255921524165273,-0.034094773747181596,0.0024842142229116898,-0.03569486303916462,-0.03371769348200349,,,,
ISO_Ma6_Kn0p8,ISO,0.8,983,0.04166666666666667,0.22083350000000002,0.0025,9724,0.6453113275400174,0.00836994415425252,0.6427209367358457,0.645663505741528,-0.03194128747706163,0.002006633314646434,-0.03205786789872157,-0.0321620357134763,,,,
ISO_Ma6_Kn0p8,ISO,0.8,984,0.058333333333333334,0.2211665,0.0035,9783,0.6580163441118547,0.005548241984601361,0.6580478073030656,0.6583778156685967,-0.02493371869597607,0.0031061482373685007,-0.025398182000613296,-0.02515453034907838,,,,
ISO_Ma6_Kn0p8,ISO,0.8,985,0.075,0.2215,0.0045000000000000005,10030,0.693034082423474,0.008731266385319365,0.695662533411921,0.6934307773260725,-0.01613553671259573,0.0037384962374428466,-0.019458536110773847,-0.015708170421759753,,,,
ISO_Ma6_Kn0p8,ISO,0.8,986,0.09166666666666666,0.22183350000000002,0.0055,9996,0.6997678907359701,0.010338486665049978,0.6989105334723139,0.7001532984336322,-0.01884899403959047,0.0044578377696400055,-0.021187520030300614,-0.01907910862377081,,,,
ISO_Ma6_Kn0p8,ISO,0.8,987,0.10833333333333332,0.2221665,0.006500000000000001,9861,0.7081978318079815,0.0022458258672398007,0.7082552773694968,0.7085873141455385,-0.019490385544132165,0.0027762570673479717,-0.018708094185624826,-0.019723390670603896,,,,
ISO_Ma6_Kn0p8,ISO,0.8,988,0.125,0.2225,0.0075,10254,0.7513669759934203,0.01115484501777233,0.7517357734752713,0.751788439870437,-0.005266468248180149,0.002110630430082897,-0.006093704938597495,-0.004798323119492171,,,,
ISO_Ma6_Kn0p8,ISO,0.8,989,0.1416666666666667,0.22283350000000002,0.0085,10122,0.744378967663206,0.008472976129782544,0.7443303634737743,0.7447907851515401,-0.010067615371753446,0.0024050595720851876,-0.007275267758542802,-0.010306426870663117,,,,
ISO_Ma6_Kn0p8,ISO,0.8,990,0.15833333333333335,0.2231665,0.0095,10200,0.7587704415613583,0.014219921172356941,0.7602560239320876,0.7591936878852025,0.00193491511505246,0.0007869695107761342,-0.00065280915646494,0.0016981751132465962,,,,
ISO_Ma6_Kn0p8,ISO,0.8,991,0.17500000000000004,0.2235,0.010499999999999999,10548,0.7926690547661375,0.01422461595424236,0.7938778845656773,0.7931020388443077,0.01229880869208794,0.0025785711322838484,0.011791728714191532,0.01280111044539572,,,,
ISO_Ma6_Kn0p8,ISO,0.8,992,0.1916666666666667,0.22383350000000002,0.0115,10743,0.8250210646335884,0.010747476898010372,0.825012397253747,0.8254849301182748,0.020635024868567636,0.003847251562856163,0.020237417012989055,0.02038837601190647,,,,
ISO_Ma6_Kn0p8,ISO,0.8,993,0.2083333333333334,0.2241665,0.0125,10720,0.8299355983094738,0.005148014325763618,0.8301380224476832,0.8304034232640566,0.02500892929027281,0.003412036493390788,0.02228349561462094,0.024763159579913978,,,,
ISO_Ma6_Kn0p8,ISO,0.8,994,0.22500000000000006,0.2245,0.0135,10753,0.8371393981195503,0.007960704867374732,0.8395905681811614,0.837584650482515,0.03168325166519796,0.0020024455007308186,0.032505258732126494,0.03222259238893778,,,,
ISO_Ma6_Kn0p8,ISO,0.8,995,0.24166666666666672,0.22483350000000002,0.014499999999999999,10937,0.8834900006582302,0.009651041268131452,0.8825815253161832,0.8839921633363197,0.043539517672139864,0.0012096963197816349,0.04249353733457521,0.04328751697296414,,,,
ISO_Ma6_Kn0p8,ISO,0.8,996,0.2583333333333334,0.2251665,0.0155,11137,0.8919991043655171,0.008054484352685777,0.8926814196303559,0.8925079745234793,0.05064106748529151,0.0032548522136761847,0.04925090401752179,0.050390325746296386,,,,
ISO_Ma6_Kn0p8,ISO,0.8,997,0.2750000000000001,0.2255,0.0165,11088,0.8998259434347071,0.014206081095089786,0.8997948304103749,0.9002915049344363,0.053323990417591116,0.006393288191325949,0.05710225315485486,0.05391252027953066,,,,
ISO_Ma6_Kn0p8,ISO,0.8,998,0.29166666666666674,0.22583350000000002,0.0175,11339,0.9277026256545792,0.007285060998028291,0.9270911148978096,0.9282355424374795,0.06772121104361128,0.0034033297350646624,0.06858723868485238,0.06746883838549782,,,,
ISO_Ma6_Kn0p8,ISO,0.8,999,0.3083333333333334,0.2261665,0.0185,11452,0.9442048099651345,0.02146071769693981,0.9432897414632612,0.9447494631434254,0.07680010080000685,0.0014836568377872993,0.07800662975125887,0.07654761276484065,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1000,0.3250000000000001,0.2265,0.0195,11622,0.9636468599938679,0.008304707586592101,0.9645283977967507,0.9641250541097017,0.08920573492899016,0.0050023020016795715,0.09019076082113056,0.08985167018397107,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1001,0.3416666666666668,0.22683350000000002,0.0205,11638,0.9878313382654988,0.011496882880783864,0.9857266534218457,0.9884070350769729,0.10327022816106735,0.003640691878334364,0.10302636772676317,0.10301877574007819,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1002,0.35833333333333345,0.2271665,0.0215,11602,0.9857819055966981,0.0114482665345363,0.9848316152460953,0.9863590020754411,0.11130552091615886,0.003996884323243398,0.11002549122482712,0.11105893828906319,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1003,0.3750000000000001,0.2275,0.0225,11471,0.9890724324696525,0.004864411698630521,0.9913087010382295,0.9895464373750738,0.11860040176926598,0.004767310787880267,0.11954380392268635,0.11927734424504985,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1004,0.39166666666666683,0.22783350000000002,0.0235,11791,1.0265398145506321,0.015182451570481412,1.026825252631816,1.027147722999077,0.1427965461365095,0.003883678154867881,0.1403382932698699,0.1425546053219704,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1005,0.4083333333333335,0.2281665,0.0245,11553,1.020969696976687,0.013106544876227831,1.0194936438707671,1.0215755507349993,0.14532579330492862,0.0048136802361730385,0.14602748702521495,0.14508695383765008,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1006,0.42500000000000016,0.2285,0.025500000000000002,11831,1.0482767014175207,0.010807703879273671,1.049124182161736,1.0487532750742086,0.16698250886257365,0.005053606714491568,0.16970080621018893,0.16772083384691555,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1007,0.4416666666666669,0.22883350000000002,0.0265,11618,1.0470775340905685,0.005847977949771951,1.047738970858525,1.0477095931559757,0.18469565240566416,0.0030915331252003822,0.18337668026097634,0.18446977211255478,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1008,0.45833333333333354,0.2291665,0.0275,11542,1.0685094982141734,0.008707500709621091,1.0703198681723776,1.0691574117845426,0.20204443517229662,0.0033215457936161515,0.2039492356388924,0.20182150044125172,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1009,0.4750000000000002,0.2295,0.0285,11190,1.0651175258900882,0.007547799011025067,1.0646356786765048,1.0655697795687842,0.22165766509801088,0.005306069028277582,0.22771155685516606,0.22243543019492415,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1010,0.49166666666666686,0.22983350000000002,0.0295,11025,1.078851656720508,0.004794100148713657,1.0822613192875121,1.0795193196760198,0.2472059526495764,0.00269570372588158,0.24694708542364516,0.24700388301652465,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1011,0.5083333333333336,0.2301665,0.0295,266,-0.02033747215795766,0.0008130991467499937,-0.02040970519647943,-0.020330483776662057,-0.0002451056604876302,0.00045174632039141294,-0.00043315199516042976,-0.0002413412605616218,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1012,0.5250000000000002,0.2305,0.0285,228,-0.02182009742623591,0.0005733723870960873,-0.021767625380250715,-0.02181390553501399,0.00010571034765719425,0.00041274183151878877,-7.125231788239258e-05,9.886617774618295e-05,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1013,0.541666666666667,0.23083350000000002,0.0275,233,-0.021403514319921334,0.00039318802058241234,-0.02153638644518589,-0.021396724518673645,-0.0014534026357208752,0.00046894056677859773,-0.0014844227841541474,-0.0014506002900591844,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1014,0.5583333333333337,0.2311665,0.0265,220,-0.022041802648148222,0.0006667080251287777,-0.022039523336470124,-0.02203565848067334,-0.0004370671683660435,0.0006519725728307028,-0.0008375378174290418,-0.0004339155045266097,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1015,0.5750000000000003,0.2315,0.025500000000000002,267,-0.019492202857979715,0.0005035515951489312,-0.019751902884275634,-0.019485343790502943,-0.000871555943052656,0.0006889312151973898,-0.0010842900696695803,-0.0008803169085160876,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1016,0.591666666666667,0.23183350000000003,0.0245,252,-0.02070532626433594,0.0007907435031155988,-0.02068138493029236,-0.020698202347758907,-0.0013402282491520225,0.0005411001942030223,-0.0011546868766132551,-0.0013371566222428748,,,,
ISO_Ma6_Kn0p8,ISO,0.8,1017,0.6083333333333337,0.2321665,0.0235,234,-0.020756224906868674,0.0007025418562412889,-0.020915139588562292,-0.020749120411638584,-0.0013356318623417094,0.0006534894804367264,-0.0016313493741498166,-0.001332575831994962,,,,
